datetime,temp_deep,light_deep,temp_shallow,light_shallow
4/5/25 15:30,6.73,130.72,6.52,409.6
4/5/25 15:45,6.69,135,6.6,362.56
4/5/25 16:00,6.69,268.48,6.52,74.16
4/5/25 16:15,6.69,108.44,6.52,398.4
4/5/25 16:30,6.6,88.84,6.52,252.8
4/5/25 16:45,6.56,93.12,6.52,117.44
4/5/25 17:00,6.35,52.1,6.48,160.28
4/5/25 17:15,6.3,78.64,6.48,285.52
4/5/25 17:30,6.39,61.96,6.6,122.56
4/5/25 17:45,6.52,43.1,6.69,75.38
4/5/25 18:00,6.43,58.98,6.69,27.44
4/5/25 18:15,6.6,19.18,6.6,27.01
4/5/25 18:30,6.6,5.75,6.6,3.63
4/5/25 18:45,6.6,5.32,6.6,15.4
4/5/25 19:00,6.6,1.7,6.73,5.33
4/5/25 19:15,6.65,0,6.73,1.06
4/5/25 19:30,6.73,0,6.73,0
4/5/25 19:45,6.82,0,6.86,0
4/5/25 20:00,6.9,0,6.95,0
4/5/25 20:15,6.6,0,6.82,0
4/5/25 20:30,6.48,0,6.52,0
4/5/25 20:45,6.43,0,6.43,0
4/5/25 21:00,6.43,0,6.39,0
4/5/25 21:15,6.39,0,6.43,0
4/5/25 21:30,6.48,0,6.48,0
4/5/25 21:45,6.48,0,6.48,0
4/5/25 22:00,6.48,0,6.43,0
4/5/25 22:15,6.43,0,6.48,0
4/5/25 22:30,6.48,0,6.6,0
4/5/25 22:45,6.56,0,6.69,0
4/5/25 23:00,6.52,0,6.6,0
4/5/25 23:15,6.48,0,6.52,0
4/5/25 23:30,6.43,0,6.56,0
4/5/25 23:45,6.43,0,6.56,0
4/6/25 0:00,6.56,0,6.6,0
4/6/25 0:15,6.6,0,6.56,0
4/6/25 0:30,6.6,0,6.56,0
4/6/25 0:45,6.6,0,6.52,0
4/6/25 1:00,6.6,0,6.56,0
4/6/25 1:15,6.6,0,6.48,0
4/6/25 1:30,6.48,0,6.6,0
4/6/25 1:45,6.52,0,6.56,0
4/6/25 2:00,6.56,0,6.52,0
4/6/25 2:15,6.56,0,6.52,0
4/6/25 2:30,6.6,0,6.52,0
4/6/25 2:45,6.6,0,6.52,0
4/6/25 3:00,6.69,0,6.56,0
4/6/25 3:15,6.69,0,6.6,0
4/6/25 3:30,6.73,0,6.6,0
4/6/25 3:45,6.73,0,6.65,0
4/6/25 4:00,6.69,0,6.6,0
4/6/25 4:15,6.69,0,6.6,0
4/6/25 4:30,6.73,0,6.56,0
4/6/25 4:45,6.73,0,6.65,0
4/6/25 5:00,6.69,0,6.6,0
4/6/25 5:15,6.69,0,6.65,0
4/6/25 5:30,6.65,0,6.65,0
4/6/25 5:45,6.56,0,6.6,0
4/6/25 6:00,6.6,0,6.6,0
4/6/25 6:15,6.65,1.06,6.65,0.42
4/6/25 6:30,6.52,3.83,6.65,10.06
4/6/25 6:45,6.48,13.85,6.6,39.4
4/6/25 7:00,6.52,14.91,6.6,22.05
4/6/25 7:15,6.52,72.56,6.65,146.6
4/6/25 7:30,6.65,67.86,6.69,137.96
4/6/25 7:45,6.73,68.34,6.65,59.1
4/6/25 8:00,6.78,99.08,6.73,142.2
4/6/25 8:15,6.86,97.36,6.78,103.68
4/6/25 8:30,6.9,111.12,6.86,457.76
4/6/25 8:45,6.69,98.24,6.86,127.68
4/6/25 9:00,6.65,116.24,6.78,125.12
4/6/25 9:15,6.56,122.2,6.73,443.36
4/6/25 9:30,6.6,209.44,6.69,741.44
4/6/25 9:45,6.6,230.8,6.65,567.52
4/6/25 10:00,6.56,128.16,6.65,917.44
4/6/25 10:15,6.6,370.88,6.99,1240.96
4/6/25 10:30,6.69,236.72,6.9,683.2
4/6/25 10:45,6.65,363.36,6.99,1142.72
4/6/25 11:00,6.69,406.08,7.03,657.92
4/6/25 11:15,6.65,719.68,6.9,1173.76
4/6/25 11:30,6.65,448.96,6.69,1840
4/6/25 11:45,6.65,591.52,6.69,473.12
4/6/25 12:00,6.65,427.36,6.69,348.96
4/6/25 12:15,6.56,314.72,6.73,920
4/6/25 12:30,6.65,152.16,6.95,222.08
4/6/25 12:45,6.69,214.56,6.86,576.96
4/6/25 13:00,6.6,398.4,6.99,910.4
4/6/25 13:15,6.65,353.12,6.99,843.52
4/6/25 13:30,6.65,386.56,6.78,402.72
4/6/25 13:45,6.6,293.2,6.82,786.56
4/6/25 14:00,6.69,266.8,6.73,811.52
4/6/25 14:15,6.69,211.12,6.56,1101.12
4/6/25 14:30,6.6,151.28,6.52,359.2
4/6/25 14:45,6.6,190.72,6.56,693.44
4/6/25 15:00,6.65,185.6,6.6,493.76
4/6/25 15:15,6.69,312.16,6.6,1261.44
4/6/25 15:30,6.65,245.44,6.6,628.16
4/6/25 15:45,6.6,261.68,6.6,346.4
4/6/25 16:00,6.65,265.92,6.56,569.28
4/6/25 16:15,6.65,250.56,6.6,276.96
4/6/25 16:30,6.69,282.96,6.69,736.32
4/6/25 16:45,6.65,272.72,6.73,670.08
4/6/25 17:00,6.69,306,6.69,1024.96
4/6/25 17:15,6.65,299.2,6.69,1147.84
4/6/25 17:30,6.69,360.8,6.6,960
4/6/25 17:45,6.65,180.48,6.73,816
4/6/25 18:00,6.69,129.04,6.65,621.44
4/6/25 18:15,6.65,133.28,6.69,320.56
4/6/25 18:30,6.65,52.52,6.73,21.19
4/6/25 18:45,6.78,16.83,6.82,8.99
4/6/25 19:00,6.65,25.14,6.78,75.38
4/6/25 19:15,6.65,3.19,6.86,1.49
4/6/25 19:30,6.86,0,6.9,0
4/6/25 19:45,6.9,0,6.9,0
4/6/25 20:00,6.99,0,6.95,0
4/6/25 20:15,6.86,0,6.95,0
4/6/25 20:30,6.95,0,7.03,0
4/6/25 20:45,6.99,0,6.99,0
4/6/25 21:00,6.9,0,6.99,0
4/6/25 21:15,6.78,0,6.95,0
4/6/25 21:30,6.73,0,6.9,0
4/6/25 21:45,6.69,0,6.95,0
4/6/25 22:00,6.65,0,6.99,0
4/6/25 22:15,6.78,0,7.08,0
4/6/25 22:30,6.69,0,7.03,0
4/6/25 22:45,6.6,0,6.99,0
4/6/25 23:00,6.73,0,6.86,0
4/6/25 23:15,6.65,0,6.69,0
4/6/25 23:30,6.69,0,6.78,0
4/6/25 23:45,6.69,0,6.6,0
4/7/25 0:00,6.69,0,6.6,0
4/7/25 0:15,6.65,0,6.65,0
4/7/25 0:30,6.69,0,6.65,0
4/7/25 0:45,6.65,0,7.08,0
4/7/25 1:00,6.65,0,7.08,0
4/7/25 1:15,6.65,0,6.82,0
4/7/25 1:30,6.6,0,6.65,0
4/7/25 1:45,6.65,0,6.6,0
4/7/25 2:00,6.69,0,6.73,0
4/7/25 2:15,6.65,0,6.6,0
4/7/25 2:30,6.65,0,6.6,0
4/7/25 2:45,6.65,0,6.73,0
4/7/25 3:00,6.65,0,6.6,0
4/7/25 3:15,6.69,0,6.56,0
4/7/25 3:30,6.69,0,6.6,0
4/7/25 3:45,6.65,0,6.56,0
4/7/25 4:00,6.65,0,6.6,0
4/7/25 4:15,6.69,0,6.56,0
4/7/25 4:30,6.65,0,6.6,0
4/7/25 4:45,6.69,0,6.69,0
4/7/25 5:00,6.69,0,6.73,0
4/7/25 5:15,6.78,0,6.78,0
4/7/25 5:30,6.73,0,6.69,0
4/7/25 5:45,6.69,0,6.69,0
4/7/25 6:00,6.69,0,6.69,0
4/7/25 6:15,6.65,0.21,6.69,1.49
4/7/25 6:30,6.65,2.98,6.65,9.18
4/7/25 6:45,6.6,9.8,6.65,34.7
4/7/25 7:00,6.6,23.01,6.65,65.98
4/7/25 7:15,6.6,23.01,6.69,78.9
4/7/25 7:30,6.6,53.38,6.73,228.08
4/7/25 7:45,6.86,48.68,6.78,49.7
4/7/25 8:00,6.95,52.94,6.86,30.43
4/7/25 8:15,6.9,56.84,6.86,204.8
4/7/25 8:30,6.9,93.96,6.86,81.46
4/7/25 8:45,6.9,78.64,6.9,134.52
4/7/25 9:00,6.95,94.8,6.99,166.24
4/7/25 9:15,6.82,64.08,6.95,86.6
4/7/25 9:30,6.78,58.12,6.95,68.54
4/7/25 9:45,6.78,51.24,6.86,235.76
4/7/25 10:00,6.73,90.56,6.95,471.52
4/7/25 10:15,6.69,46.92,6.95,169.6
4/7/25 10:30,6.69,117.96,6.99,390.72
4/7/25 10:45,6.69,140.12,7.03,274.4
4/7/25 11:00,6.69,170,6.99,184.24
4/7/25 11:15,6.69,150.44,7.08,493.76
4/7/25 11:30,6.65,120.48,6.95,223.76
4/7/25 11:45,6.69,108.44,6.9,177.44
4/7/25 12:00,6.69,139.24,6.86,141.56
4/7/25 12:15,6.69,166.64,6.99,416.32
4/7/25 12:30,6.69,160.68,6.9,444.16
4/7/25 12:45,6.65,145.32,6.69,453.6
4/7/25 13:00,6.69,149.6,7.03,378.72
4/7/25 13:15,6.6,141.92,7.12,187.68
4/7/25 13:30,6.6,104.2,7.16,373.6
4/7/25 13:45,6.56,53.8,6.56,239.12
4/7/25 14:00,6.56,115.4,6.52,407.84
4/7/25 14:15,6.56,108.56,6.56,439.04
4/7/25 14:30,6.6,162.36,6.69,252.8
4/7/25 14:45,6.56,97.36,6.52,284.64
4/7/25 15:00,6.6,78.64,6.6,164.48
4/7/25 15:15,6.6,124.76,6.56,131.96
4/7/25 15:30,6.65,149.6,6.6,557.76
4/7/25 15:45,6.6,144.48,6.52,302.56
4/7/25 16:00,6.6,105.04,6.6,365.92
4/7/25 16:15,6.6,79.48,6.52,280.4
4/7/25 16:30,6.65,99.92,6.52,78
4/7/25 16:45,6.65,34.95,6.6,120.84
4/7/25 17:00,6.6,24.29,6.6,44.94
4/7/25 17:15,6.6,26.85,6.65,97.68
4/7/25 17:30,6.65,23.44,6.56,77.2
4/7/25 17:45,6.65,12.36,6.6,39.4
4/7/25 18:00,6.69,9.8,6.6,7.47
4/7/25 18:15,6.6,7.03,6.6,20.76
4/7/25 18:30,6.6,8.73,6.6,44.52
4/7/25 18:45,6.56,5.32,6.56,14.97
4/7/25 19:00,6.6,1.7,6.6,6.83
4/7/25 19:15,6.56,0.21,6.65,0
4/7/25 19:30,6.6,0,6.65,0
4/7/25 19:45,6.69,0,6.73,0
4/7/25 20:00,6.73,0,6.73,0
4/7/25 20:15,6.78,0,6.78,0
4/7/25 20:30,6.69,0,6.73,0
4/7/25 20:45,6.73,0,6.73,0
4/7/25 21:00,6.73,0,6.86,0
4/7/25 21:15,6.73,0,6.82,0
4/7/25 21:30,6.69,0,6.86,0
4/7/25 21:45,6.78,0,6.82,0
4/7/25 22:00,6.78,0,6.86,0
4/7/25 22:15,6.82,0,6.86,0
4/7/25 22:30,6.82,0,6.99,0
4/7/25 22:45,6.6,0,6.95,0
4/7/25 23:00,6.6,0,6.99,0
4/7/25 23:15,6.6,0,6.99,0
4/7/25 23:30,6.65,0,7.03,0
4/7/25 23:45,6.73,0,6.9,0
4/8/25 0:00,6.6,0,6.69,0
4/8/25 0:15,6.6,0,6.65,0
4/8/25 0:30,6.65,0,6.69,0
4/8/25 0:45,6.56,0,6.6,0
4/8/25 1:00,6.6,0,6.6,0
4/8/25 1:15,6.6,0,6.65,0
4/8/25 1:30,6.6,0,6.6,0
4/8/25 1:45,6.56,0,6.56,0
4/8/25 2:00,6.65,0,6.56,0
4/8/25 2:15,6.6,0,6.65,0
4/8/25 2:30,6.56,0,6.52,0
4/8/25 2:45,6.56,0,6.52,0
4/8/25 3:00,6.6,0,6.52,0
4/8/25 3:15,6.56,0,6.56,0
4/8/25 3:30,6.52,0,6.52,0
4/8/25 3:45,6.56,0,6.56,0
4/8/25 4:00,6.65,0,6.56,0
4/8/25 4:15,6.6,0,6.56,0
4/8/25 4:30,6.65,0,6.6,0
4/8/25 4:45,6.65,0,6.6,0
4/8/25 5:00,6.65,0,6.56,0
4/8/25 5:15,6.65,0,6.6,0
4/8/25 5:30,6.65,0,6.6,0
4/8/25 5:45,6.69,0,6.6,0
4/8/25 6:00,6.65,0,6.6,0
4/8/25 6:15,6.65,0.21,6.65,4.27
4/8/25 6:30,6.65,4.47,6.56,4.27
4/8/25 6:45,6.65,6.6,6.6,35.55
4/8/25 7:00,6.69,5.11,6.6,33.42
4/8/25 7:15,6.6,9.16,6.6,12.62
4/8/25 7:30,6.65,39.69,6.65,146.48
4/8/25 7:45,6.65,112.84,6.69,386.4
4/8/25 8:00,6.6,76.92,6.73,90
4/8/25 8:15,6.65,192.4,6.78,229.76
4/8/25 8:30,6.69,113.68,6.73,73.3
4/8/25 8:45,6.73,115.4,6.78,416.32
4/8/25 9:00,6.78,212.88,6.73,765.12
4/8/25 9:15,6.78,206.08,6.69,564.96
4/8/25 9:30,6.78,234.16,6.78,645.28
4/8/25 9:45,6.78,295.76,6.78,225.52
4/8/25 10:00,6.78,234.16,6.86,699.52
4/8/25 10:15,6.73,246.08,6.86,355.68
4/8/25 10:30,6.78,445.28,6.9,1865.6
4/8/25 10:45,6.82,405.28,6.86,1439.36
4/8/25 11:00,6.78,528.48,6.99,2138.88
4/8/25 11:15,6.65,157.28,6.9,519.36
4/8/25 11:30,6.65,282.96,6.9,1011.2
4/8/25 11:45,6.69,1086.72,6.99,1012.16
4/8/25 12:00,6.65,1004.8,7.03,4318.72
4/8/25 12:15,6.65,224.8,6.99,612
4/8/25 12:30,6.6,1168.64,7.12,1728
4/8/25 12:45,6.6,539.52,6.99,2713.6
4/8/25 13:00,6.65,400.16,6.73,1875.84
4/8/25 13:15,6.6,872,6.69,5547.52
4/8/25 13:30,6.65,1042.56,6.65,1281.28
4/8/25 13:45,6.65,1246.08,6.69,5568
4/8/25 14:00,6.69,1279.36,6.65,4800
4/8/25 14:15,6.65,369.28,6.6,245.12
4/8/25 14:30,6.65,1217.28,6.65,3232
4/8/25 14:45,6.65,829.44,6.65,1212.8
4/8/25 15:00,6.6,1149.76,6.65,3494.4
4/8/25 15:15,6.69,330.88,6.6,386.4
4/8/25 15:30,6.65,870.08,6.65,2798.08
4/8/25 15:45,6.6,312.16,6.65,203.28
4/8/25 16:00,6.6,248,6.52,760
4/8/25 16:15,6.6,290.64,6.6,677.76
4/8/25 16:30,6.6,130.72,6.56,249.44
4/8/25 16:45,6.65,142.76,6.52,627.36
4/8/25 17:00,6.56,186.4,6.56,362.56
4/8/25 17:15,6.65,260.8,6.56,821.76
4/8/25 17:30,6.65,88,6.56,334.08
4/8/25 17:45,6.69,202.64,6.69,443.68
4/8/25 18:00,6.69,68.72,6.65,223.76
4/8/25 18:15,6.69,123.04,6.69,112.2
4/8/25 18:30,6.73,59.82,6.65,166.24
4/8/25 18:45,6.73,33.24,6.65,86.6
4/8/25 19:00,6.69,16.41,6.69,45.8
4/8/25 19:15,6.69,4.68,6.69,3.41
4/8/25 19:30,6.6,0.21,6.65,0.64
4/8/25 19:45,6.6,0,6.69,0
4/8/25 20:00,6.69,0,6.73,0
4/8/25 20:15,6.82,0,6.78,0
4/8/25 20:30,6.65,0,6.78,0
4/8/25 20:45,6.69,0,6.78,0
4/8/25 21:00,6.78,0,6.82,0
4/8/25 21:15,6.86,0,6.78,0
4/8/25 21:30,6.99,0,6.86,0
4/8/25 21:45,6.9,0,6.86,0
4/8/25 22:00,6.82,0,6.78,0
4/8/25 22:15,6.82,0,6.86,0
4/8/25 22:30,6.99,0,6.86,0
4/8/25 22:45,6.99,0,6.86,0
4/8/25 23:00,6.9,0,6.86,0
4/8/25 23:15,6.9,0,6.82,0
4/8/25 23:30,6.82,0,6.78,0
4/8/25 23:45,6.82,0,6.9,0
4/9/25 0:00,6.86,0,6.86,0
4/9/25 0:15,6.73,0,6.86,0
4/9/25 0:30,6.69,0,6.9,0
4/9/25 0:45,6.73,0,6.86,0
4/9/25 1:00,6.69,0,6.82,0
4/9/25 1:15,6.6,0,6.86,0
4/9/25 1:30,6.65,0,6.86,0
4/9/25 1:45,6.65,0,6.9,0
4/9/25 2:00,6.6,0,6.78,0
4/9/25 2:15,6.65,0,6.6,0
4/9/25 2:30,6.6,0,6.73,0
4/9/25 2:45,6.6,0,6.73,0
4/9/25 3:00,6.43,0,6.69,0
4/9/25 3:15,6.39,0,6.56,0
4/9/25 3:30,6.48,0,6.48,0
4/9/25 3:45,6.43,0,6.39,0
4/9/25 4:00,6.39,0,6.48,0
4/9/25 4:15,6.39,0,6.35,0
4/9/25 4:30,6.35,0,6.35,0
4/9/25 4:45,6.35,0,6.39,0
4/9/25 5:00,6.35,0,6.43,0
4/9/25 5:15,6.3,0,6.35,0
4/9/25 5:30,6.3,0,6.26,0
4/9/25 5:45,6.26,0,6.26,0
4/9/25 6:00,6.22,0,6.35,1.06
4/9/25 6:15,6.3,2.98,6.43,8.99
4/9/25 6:30,6.39,11.93,6.48,14.97
4/9/25 6:45,6.43,15.55,6.48,68.54
4/9/25 7:00,6.52,20.03,6.39,27.87
4/9/25 7:15,6.43,45.22,6.43,78.84
4/9/25 7:30,6.48,70.86,6.48,25.06
4/9/25 7:45,6.3,88.84,6.43,78
4/9/25 8:00,6.35,109.4,6.48,380.48
4/9/25 8:15,6.39,138.4,6.52,622.24
4/9/25 8:30,6.22,211.12,6.35,357.44
4/9/25 8:45,6.26,251.44,6.22,353.12
4/9/25 9:00,6.17,284.72,6.43,980.48
4/9/25 9:15,6.43,325.84,6.56,139.76
4/9/25 9:30,6.56,304.32,6.52,144.88
4/9/25 9:45,6.56,374.4,6.52,1902.72
4/9/25 10:00,6.48,561.76,6.6,860.48
4/9/25 10:15,6.52,509.76,6.65,488.96
4/9/25 10:30,6.69,503.52,6.65,307.04
4/9/25 10:45,6.82,513.76,6.78,446.72
4/9/25 11:00,6.52,653.28,6.9,2017.28
4/9/25 11:15,6.65,732.48,6.95,2060.16
4/9/25 11:30,6.43,837.12,6.86,1044.48
4/9/25 11:45,6.39,848,7.03,514.56
4/9/25 12:00,6.39,740.16,6.95,2595.2
4/9/25 12:15,6.39,877.12,7.03,2294.4
4/9/25 12:30,6.39,1027.84,7.16,2676.48
4/9/25 12:45,6.48,1037.44,6.65,929.28
4/9/25 13:00,6.43,1138.88,6.69,4302.08
4/9/25 13:15,6.43,967.36,6.69,4083.2
4/9/25 13:30,6.43,1195.84,6.6,3267.84
4/9/25 13:45,6.43,1173.76,6.43,5808.64
4/9/25 14:00,6.35,1060.16,6.65,5588.48
4/9/25 14:15,6.56,887.36,6.9,4017.92
4/9/25 14:30,6.52,875.2,7.03,2700.8
4/9/25 14:45,6.3,928.64,6.99,3491.84
4/9/25 15:00,6.3,799.36,6.82,3237.12
4/9/25 15:15,6.26,636.32,6.9,1784.96
4/9/25 15:30,6.26,551.52,7.08,2254.72
4/9/25 15:45,6.26,605.12,6.86,2626.56
4/9/25 16:00,6.26,520.64,6.6,558.24
4/9/25 16:15,6.26,440.16,7.2,1644.8
4/9/25 16:30,6.26,409.6,6.39,1307.84
4/9/25 16:45,6.3,380.32,6.3,1441.92
4/9/25 17:00,6.26,342.88,6.22,1583.36
4/9/25 17:15,6.26,271.92,6.26,1236.8
4/9/25 17:30,6.26,199.2,6.56,644.48
4/9/25 17:45,6.3,156.4,6.35,448
4/9/25 18:00,6.3,170.88,6.39,399.36
4/9/25 18:15,6.17,140.2,6.17,470.56
4/9/25 18:30,6.22,72.56,6.17,224.64
4/9/25 18:45,6.35,40.54,6.6,47.5
4/9/25 19:00,6.35,16.19,6.73,61.66
4/9/25 19:15,6.39,3.62,6.65,20.76
4/9/25 19:30,6.48,0.21,6.48,0.21
4/9/25 19:45,6.48,0,6.48,0
4/9/25 20:00,6.48,0,6.52,0
4/9/25 20:15,6.48,0,6.69,0
4/9/25 20:30,6.6,0,6.78,0
4/9/25 20:45,6.3,0,6.69,0
4/9/25 21:00,6.22,0,6.73,0
4/9/25 21:15,6.39,0,6.65,0
4/9/25 21:30,6.48,0,6.6,0
4/9/25 21:45,6.52,0,6.56,0
4/9/25 22:00,6.43,0,6.65,0
4/9/25 22:15,6.56,0,6.73,0
4/9/25 22:30,6.73,0,6.73,0
4/9/25 22:45,6.69,0,6.69,0
4/9/25 23:00,6.73,0,6.65,0
4/9/25 23:15,6.73,0,6.69,0
4/9/25 23:30,6.65,0,6.65,0
4/9/25 23:45,6.65,0,6.69,0
4/10/25 0:00,6.78,0,6.69,0
4/10/25 0:15,6.73,0,6.73,0
4/10/25 0:30,6.78,0,6.73,0
4/10/25 0:45,6.6,0,6.65,0
4/10/25 1:00,6.69,0,6.69,0
4/10/25 1:15,6.43,0,6.69,0
4/10/25 1:30,6.35,0,6.73,0
4/10/25 1:45,6.35,0,6.73,0
4/10/25 2:00,6.35,0,6.39,0
4/10/25 2:15,6.35,0,6.35,0
4/10/25 2:30,6.35,0,6.39,0
4/10/25 2:45,6.26,0,6.22,0
4/10/25 3:00,6.26,0,6.26,0
4/10/25 3:15,6.35,0,6.3,0
4/10/25 3:30,6.48,0,6.48,0
4/10/25 3:45,6.48,0,6.6,0
4/10/25 4:00,6.6,0,6.52,0
4/10/25 4:15,6.43,0,6.56,0
4/10/25 4:30,6.39,0,6.52,0
4/10/25 4:45,6.52,0,6.48,0
4/10/25 5:00,6.3,0,6.56,0
4/10/25 5:15,6.3,0,6.39,0
4/10/25 5:30,6.26,0,6.43,0
4/10/25 5:45,6.35,0,6.39,0
4/10/25 6:00,6.3,0.21,6.35,1.7
4/10/25 6:15,6.26,5.32,6.26,12.41
4/10/25 6:30,6.3,21.31,6.26,34.27
4/10/25 6:45,6.26,43.1,6.17,85.72
4/10/25 7:00,6.26,65.74,6.22,110.52
4/10/25 7:15,6.26,87.16,6.3,67.26
4/10/25 7:30,6.3,133.28,6.43,186.8
4/10/25 7:45,6.35,107.72,6.35,263.92
4/10/25 8:00,6.35,200.96,6.26,417.6
4/10/25 8:15,6.3,235.04,6.26,428.8
4/10/25 8:30,6.26,330.08,6.3,192.8
4/10/25 8:45,6.26,370.88,6.3,612
4/10/25 9:00,6.26,470.24,6.35,330.88
4/10/25 9:15,6.3,796.16,6.43,797.44
4/10/25 9:30,6.3,540.32,6.26,468.96
4/10/25 9:45,6.3,493.28,6.3,1035.2
4/10/25 10:00,6.26,368.48,6.3,1550.08
4/10/25 10:15,6.22,483.84,6.26,294.08
4/10/25 10:30,6.26,724.16,6.52,1550.08
4/10/25 10:45,6.39,485.6,6.6,630.4
4/10/25 11:00,6.48,842.88,6.69,1347.84
4/10/25 11:15,6.39,748.16,6.82,854.08
4/10/25 11:30,6.52,841.28,6.95,627.84
4/10/25 11:45,6.65,1199.36,7.03,767.36
4/10/25 12:00,6.78,614.08,7.08,454.4
4/10/25 12:15,6.69,495.04,7.12,2167.68
4/10/25 12:30,6.43,576.16,6.99,1463.04
4/10/25 12:45,6.43,638.88,6.99,1593.6
4/10/25 13:00,6.39,600.96,6.52,1669.12
4/10/25 13:15,6.35,679.68,6.39,914.88
4/10/25 13:30,6.3,896.32,6.69,1112
4/10/25 13:45,6.35,976,6.78,1160.64
4/10/25 14:00,6.35,764.48,6.56,1591.04
4/10/25 14:15,6.35,1078.08,6.56,3976.96
4/10/25 14:30,6.43,1299.84,6.52,3334.4
4/10/25 14:45,6.39,1255.68,6.52,2487.04
4/10/25 15:00,6.35,1180.48,6.48,4646.4
4/10/25 15:15,6.26,961.28,6.43,2295.68
4/10/25 15:30,6.17,773.12,7.03,2782.72
4/10/25 15:45,6.22,568.48,7.2,2129.92
4/10/25 16:00,6.3,595.84,7.12,1759.36
4/10/25 16:15,6.26,514.56,7.03,873.28
4/10/25 16:30,6.22,389.92,7.08,852.8
4/10/25 16:45,6.26,418.08,6.6,1326.08
4/10/25 17:00,6.26,311.12,6.6,1129.92
4/10/25 17:15,6.26,307.68,6.26,397.6
4/10/25 17:30,6.26,240.96,6.22,173.2
4/10/25 17:45,6.26,212,6.17,178.32
4/10/25 18:00,6.22,183.92,6.22,315.36
4/10/25 18:15,6.22,114.52,6.17,137.96
4/10/25 18:30,6.22,64.88,6.17,130.24
4/10/25 18:45,6.26,40.54,6.22,59.52
4/10/25 19:00,6.22,14.27,6.17,11.34
4/10/25 19:15,6.22,3.19,6.26,5.76
4/10/25 19:30,6.3,0.21,6.52,0
4/10/25 19:45,6.3,0,6.52,0
4/10/25 20:00,6.35,0,6.48,0
4/10/25 20:15,6.35,0,6.39,0
4/10/25 20:30,6.39,0,6.43,0
4/10/25 20:45,6.35,0,6.35,0
4/10/25 21:00,6.39,0,6.35,0
4/10/25 21:15,6.26,0,6.35,0
4/10/25 21:30,6.3,0,6.26,0
4/10/25 21:45,6.26,0,6.35,0
4/10/25 22:00,6.26,0,6.52,0
4/10/25 22:15,6.3,0,6.52,0
4/10/25 22:30,6.26,0,6.52,0
4/10/25 22:45,6.3,0,6.52,0
4/10/25 23:00,6.3,0,6.52,0
4/10/25 23:15,6.3,0,6.52,0
4/10/25 23:30,6.48,0,6.56,0
4/10/25 23:45,6.56,0,6.65,0
4/11/25 0:00,6.65,0,6.6,0
4/11/25 0:15,6.52,0,6.65,0
4/11/25 0:30,6.48,0,6.69,0
4/11/25 0:45,6.52,0,6.73,0
4/11/25 1:00,6.82,0,6.78,0
4/11/25 1:15,6.6,0,6.78,0
4/11/25 1:30,6.65,0,6.78,0
4/11/25 1:45,6.6,0,6.78,0
4/11/25 2:00,6.48,0,6.43,0
4/11/25 2:15,6.39,0,6.39,0
4/11/25 2:30,6.39,0,6.39,0
4/11/25 2:45,6.3,0,6.35,0
4/11/25 3:00,6.35,0,6.35,0
4/11/25 3:15,6.26,0,6.22,0
4/11/25 3:30,6.26,0,6.26,0
4/11/25 3:45,6.3,0,6.22,0
4/11/25 4:00,6.39,0,6.3,0
4/11/25 4:15,6.35,0,6.39,0
4/11/25 4:30,6.48,0,6.56,0
4/11/25 4:45,6.69,0,6.6,0
4/11/25 5:00,6.39,0,6.65,0
4/11/25 5:15,6.3,0,6.56,0
4/11/25 5:30,6.26,0,6.65,0
4/11/25 5:45,6.3,0,6.65,0
4/11/25 6:00,6.3,0,6.39,0.21
4/11/25 6:15,6.26,0.85,6.26,1.06
4/11/25 6:30,6.3,3.19,6.26,3.84
4/11/25 6:45,6.26,18.75,6.22,22.05
4/11/25 7:00,6.26,39.69,6.17,19.48
4/11/25 7:15,6.26,78.64,6.22,89.16
4/11/25 7:30,6.3,99.08,6.22,92.56
4/11/25 7:45,6.26,154.72,6.22,124.28
4/11/25 8:00,6.26,174.4,6.22,205.84
4/11/25 8:15,6.22,157.28,6.22,107.08
4/11/25 8:30,6.22,159.8,6.17,303.44
4/11/25 8:45,6.22,91.4,6.26,115.72
4/11/25 9:00,6.22,143.64,6.26,381.28
4/11/25 9:15,6.26,213.68,6.26,257.92
4/11/25 9:30,6.26,96.52,6.22,209.28
4/11/25 9:45,6.22,77.78,6.3,211.84
4/11/25 10:00,6.22,450.72,6.3,420.16
4/11/25 10:15,6.22,326.64,6.3,1400.96
4/11/25 10:30,6.3,241.2,6.43,1493.76
4/11/25 10:45,6.35,608.96,6.35,1776.64
4/11/25 11:00,6.39,153,6.43,1118.08
4/11/25 11:15,6.35,758.4,6.43,672.96
4/11/25 11:30,6.35,788.48,6.43,675.52
4/11/25 11:45,6.35,604.32,6.56,479.2
4/11/25 12:00,6.39,126.48,6.6,212.64
4/11/25 12:15,6.52,381.44,6.69,311.36
4/11/25 12:30,6.6,119.64,6.65,123.44
4/11/25 12:45,6.78,254,6.73,253.92
4/11/25 13:00,6.78,211.12,6.73,342.08
4/11/25 13:15,6.78,153,6.82,135.48
4/11/25 13:30,6.43,294.08,6.86,300.88
4/11/25 13:45,6.39,410.4,6.52,750.72
4/11/25 14:00,6.35,588.16,6.39,257.28
4/11/25 14:15,6.35,719.04,6.52,1049.6
4/11/25 14:30,6.26,460,6.39,681.6
4/11/25 14:45,6.39,803.84,6.52,724.16
4/11/25 15:00,6.35,728.32,6.39,629.12
