datetime,deep,shallow,pre_7day,pre_48hr,pre_24hr
4/19/25 15:45,6.82,7.42,8,NA,NA
4/19/25 16:00,6.3,7.33,8,NA,NA
4/19/25 16:15,6.39,7.12,8,NA,NA
4/19/25 16:30,6.56,7.12,8,NA,NA
4/19/25 16:45,6.73,6.99,8,NA,NA
4/19/25 17:00,6.86,7.08,8,NA,NA
4/19/25 17:15,7.03,7.08,8,NA,NA
4/19/25 17:30,7.08,7.25,8,NA,NA
4/19/25 17:45,7.12,7.2,8,NA,NA
4/19/25 18:00,6.82,7.16,8,NA,NA
4/19/25 18:15,6.43,7.29,8,NA,NA
4/19/25 18:30,6.35,7.2,8,NA,NA
4/19/25 18:45,6.3,7.2,8,NA,NA
4/19/25 19:00,6.26,7.25,8,NA,NA
4/19/25 19:15,6.35,7.16,8,NA,NA
4/19/25 19:30,6.26,7.16,8,NA,NA
4/19/25 19:45,6.17,7.25,8,NA,NA
4/19/25 20:00,6.26,7.25,8,NA,NA
4/19/25 20:15,6.52,7.16,8,NA,NA
4/19/25 20:30,6.48,7.2,8,NA,NA
4/19/25 20:45,6.52,6.95,8,NA,NA
4/19/25 21:00,6.26,6.69,8,NA,NA
4/19/25 21:15,6.39,6.56,8,NA,NA
4/19/25 21:30,6.48,6.86,8,NA,NA
4/19/25 21:45,6.69,6.99,8,NA,NA
4/19/25 22:00,6.78,6.95,8,NA,NA
4/19/25 22:15,6.73,6.9,8,NA,NA
4/19/25 22:30,6.73,7.2,8,NA,NA
4/19/25 22:45,6.78,6.95,8,NA,NA
4/19/25 23:00,6.43,6.95,8,NA,NA
4/19/25 23:15,6.43,6.9,8,NA,NA
4/19/25 23:30,6.52,6.9,8,NA,NA
4/19/25 23:45,6.43,7.16,8,NA,NA
4/20/25 0:00,6.43,7.03,8,NA,NA
4/20/25 0:15,6.35,6.78,8,NA,NA
4/20/25 0:30,6.17,6.86,8,NA,NA
4/20/25 0:45,6.17,6.56,8,NA,NA
4/20/25 1:00,6.17,6.65,8,NA,NA
4/20/25 1:15,6.17,6.78,8,NA,NA
4/20/25 1:30,6.43,6.9,8,NA,NA
4/20/25 1:45,6.69,6.9,8,NA,NA
4/20/25 2:00,6.39,6.9,8,NA,NA
4/20/25 2:15,6.39,6.82,8,NA,NA
4/20/25 2:30,6.17,6.73,8,NA,NA
4/20/25 2:45,6.13,6.86,8,NA,NA
4/20/25 3:00,6.13,6.86,8,NA,NA
4/20/25 3:15,6.17,6.73,8,NA,NA
4/20/25 3:30,6.17,6.6,8,NA,NA
4/20/25 3:45,6.22,6.52,8,NA,NA
4/20/25 4:00,6.26,6.43,8,NA,NA
4/20/25 4:15,6.3,6.78,8,NA,NA
4/20/25 4:30,6.17,6.52,8,NA,NA
4/20/25 4:45,6.09,6.78,8,NA,NA
4/20/25 5:00,6.3,6.82,8,NA,NA
4/20/25 5:15,6.69,6.95,8,NA,NA
4/20/25 5:30,6.26,6.9,8,NA,NA
4/20/25 5:45,6.82,6.99,8,NA,NA
4/20/25 6:00,7.08,7.12,8,NA,NA
4/20/25 6:15,7.12,7.12,8,NA,NA
4/20/25 6:30,7.03,7.16,8,NA,NA
4/20/25 6:45,7.2,7.25,8,NA,NA
4/20/25 7:00,6.39,7.03,8,NA,NA
4/20/25 7:15,6.39,6.52,8,NA,NA
4/20/25 7:30,6.39,6.65,8,NA,NA
4/20/25 7:45,6.39,6.6,8,NA,NA
4/20/25 8:00,6.26,6.65,8,NA,NA
4/20/25 8:15,6.3,7.03,8,NA,NA
4/20/25 8:30,6.86,7.29,8,NA,NA
4/20/25 8:45,6.73,7.29,8,NA,NA
4/20/25 9:00,6.65,7.33,8,NA,NA
4/20/25 9:15,6.82,7.38,8,NA,NA
4/20/25 9:30,6.17,7.42,8,NA,NA
4/20/25 9:45,6.26,7.46,8,NA,NA
4/20/25 10:00,6.35,7.5,8,NA,NA
4/20/25 10:15,6.78,7.55,8,NA,NA
4/20/25 10:30,6.05,7.63,8,NA,NA
4/20/25 10:45,6.05,7.81,8,NA,NA
4/20/25 11:00,6.05,7.76,8,NA,NA
4/20/25 11:15,6,7.25,8,NA,NA
4/20/25 11:30,6.09,6.6,8,NA,NA
4/20/25 11:45,6,6.35,8,NA,NA
4/20/25 12:00,6.09,6.26,8,NA,NA
4/20/25 12:15,6.09,6.09,8,NA,NA
4/20/25 12:30,6.05,6.13,8,NA,NA
4/20/25 12:45,6,6.05,8,NA,NA
4/20/25 13:00,6,6.17,8,NA,NA
4/20/25 13:15,6,6.9,8,NA,NA
4/20/25 13:30,6.09,6.9,8,NA,NA
4/20/25 13:45,6.3,6.86,8,NA,NA
4/20/25 14:00,6.22,7.03,8,NA,NA
4/20/25 14:15,6.35,6.82,8,NA,NA
4/20/25 14:30,6.35,7.03,8,NA,NA
4/20/25 14:45,6.35,6.78,8,NA,NA
4/20/25 15:00,6.35,6.65,8,NA,NA
4/20/25 15:15,6.3,6.6,8,NA,NA
4/20/25 15:30,6.35,6.43,8,NA,NA
4/20/25 15:45,6.26,6.39,8,NA,NA
4/20/25 16:00,6.09,6.48,8,NA,NA
4/20/25 16:15,6.13,6.6,8,NA,NA
4/20/25 16:30,6.3,7.33,8,NA,NA
4/20/25 16:45,6.3,7.25,8,NA,NA
4/20/25 17:00,6.86,7.59,8,NA,NA
4/20/25 17:15,6.82,7.72,8,NA,NA
4/20/25 17:30,6.3,7.81,8,NA,NA
4/20/25 17:45,7.33,7.85,8,NA,NA
4/20/25 18:00,7.12,7.81,8,NA,NA
4/20/25 18:15,7.16,7.89,8,NA,NA
4/20/25 18:30,7.33,7.81,8,NA,NA
4/20/25 18:45,7.42,7.89,8,NA,NA
4/20/25 19:00,6.99,7.93,8,NA,NA
4/20/25 19:15,7.29,7.98,8,NA,NA
4/20/25 19:30,6.26,8.02,8,NA,NA
4/20/25 19:45,6.26,7.98,8,NA,NA
4/20/25 20:00,6.35,7.81,8,NA,NA
4/20/25 20:15,6.3,6.6,8,NA,NA
4/20/25 20:30,6.3,7.81,8,NA,NA
4/20/25 20:45,6.17,7.98,8,NA,NA
4/20/25 21:00,6,8.02,8,NA,NA
4/20/25 21:15,5.96,7.85,8,NA,NA
4/20/25 21:30,5.96,8.02,8,NA,NA
4/20/25 21:45,5.96,8.02,8,NA,NA
4/20/25 22:00,5.92,8.02,8,NA,NA
4/20/25 22:15,5.96,8.06,8,NA,NA
4/20/25 22:30,5.96,8.06,8,NA,NA
4/20/25 22:45,5.92,8.06,8,NA,NA
4/20/25 23:00,6.09,7.25,8,NA,NA
4/20/25 23:15,6.35,6.99,8,NA,NA
4/20/25 23:30,6.39,6.48,8,NA,NA
4/20/25 23:45,6.43,6.48,8,NA,NA
4/21/25 0:00,6.39,6.43,8,NA,NA
4/21/25 0:15,6.43,6.52,8,NA,NA
4/21/25 0:30,6.48,6.52,8,NA,NA
4/21/25 0:45,6.52,6.52,8,NA,NA
4/21/25 1:00,6.6,6.6,8,NA,NA
4/21/25 1:15,6.56,6.69,8,NA,NA
4/21/25 1:30,6.65,6.6,8,NA,NA
4/21/25 1:45,6.39,6.69,8,NA,NA
4/21/25 2:00,6.43,6.86,8,NA,NA
4/21/25 2:15,6.3,6.73,8,NA,NA
4/21/25 2:30,6.39,6.65,8,NA,NA
4/21/25 2:45,6.48,6.43,8,NA,NA
4/21/25 3:00,6.48,6.52,8,NA,NA
4/21/25 3:15,6.56,6.48,8,NA,NA
4/21/25 3:30,6.52,6.43,8,NA,NA
4/21/25 3:45,6.52,6.52,8,NA,NA
4/21/25 4:00,6.52,6.52,8,NA,NA
4/21/25 4:15,6.56,6.56,8,NA,NA
4/21/25 4:30,6.48,6.65,8,NA,NA
4/21/25 4:45,6.48,7.03,8,NA,NA
4/21/25 5:00,6.35,7.08,8,NA,NA
4/21/25 5:15,6.3,6.82,8,NA,NA
4/21/25 5:30,6.65,6.86,8,NA,NA
4/21/25 5:45,6.78,7.12,8,NA,NA
4/21/25 6:00,6.78,7.5,8,NA,NA
4/21/25 6:15,6.95,7.46,8,NA,NA
4/21/25 6:30,7.12,7.46,8,NA,NA
4/21/25 6:45,6.9,7.59,8,NA,NA
4/21/25 7:00,6.43,7.68,8,NA,NA
4/21/25 7:15,6.48,7.76,8,NA,NA
4/21/25 7:30,6.35,7.59,8,NA,NA
4/21/25 7:45,6.3,7.68,8,NA,NA
4/21/25 8:00,6.35,7.72,8,NA,NA
4/21/25 8:15,6.39,7.81,8,NA,NA
4/21/25 8:30,6.52,7.55,8,NA,NA
4/21/25 8:45,6.43,7.72,8,NA,NA
4/21/25 9:00,6.39,7.68,8,NA,NA
4/21/25 9:15,6.22,7.68,8,NA,NA
4/21/25 9:30,6.26,7.08,8,NA,NA
4/21/25 9:45,6.26,7.81,8,NA,NA
4/21/25 10:00,6.26,7.85,8,NA,NA
4/21/25 10:15,6.17,7.93,8,NA,NA
4/21/25 10:30,6.17,8.02,8,NA,NA
4/21/25 10:45,6.3,7.2,8,NA,NA
4/21/25 11:00,6.52,6.69,8,NA,NA
4/21/25 11:15,6.52,6.73,8,NA,NA
4/21/25 11:30,6.52,6.73,8,NA,NA
4/21/25 11:45,6.48,6.73,8,NA,NA
4/21/25 12:00,6.52,6.69,8,NA,NA
4/21/25 12:15,6.43,6.99,8,NA,NA
4/21/25 12:30,6.48,7.98,8,NA,NA
4/21/25 12:45,6.43,7.08,8,NA,NA
4/21/25 13:00,6.22,6.48,8,NA,NA
4/21/25 13:15,6.26,6.43,8,NA,NA
4/21/25 13:30,6.3,6.39,8,NA,NA
4/21/25 13:45,6.26,6.35,8,NA,NA
4/21/25 14:00,6.35,6.43,8,NA,NA
4/21/25 14:15,6.3,6.43,8,NA,NA
4/21/25 14:30,6.22,6.43,8,NA,NA
4/21/25 14:45,6.35,6.82,8,NA,NA
4/21/25 15:00,6.43,6.9,8,NA,NA
4/21/25 15:15,6.52,8.28,8,NA,NA
4/21/25 15:30,6.56,6.95,8,NA,NA
4/21/25 15:45,6.6,6.69,8,NA,NA
4/21/25 16:00,6.69,6.73,8,NA,NA
4/21/25 16:15,6.73,6.95,8,NA,NA
4/21/25 16:30,6.78,6.9,8,NA,NA
4/21/25 16:45,6.78,6.95,8,NA,NA
4/21/25 17:00,6.78,7.03,8,NA,NA
4/21/25 17:15,6.9,6.99,8,NA,NA
4/21/25 17:30,6.65,7.03,8,NA,NA
4/21/25 17:45,6.13,6.86,8,NA,NA
4/21/25 18:00,6.22,6.86,8,NA,NA
4/21/25 18:15,6.56,6.78,8,NA,NA
4/21/25 18:30,6.82,7.89,8,NA,NA
4/21/25 18:45,6.35,7.81,8,NA,NA
4/21/25 19:00,6.43,8.19,8,NA,NA
4/21/25 19:15,7.08,8.06,8,NA,NA
4/21/25 19:30,6.39,8.06,8,NA,NA
4/21/25 19:45,6.48,7.89,8,NA,NA
4/21/25 20:00,6.26,8.11,8,NA,NA
4/21/25 20:15,6.35,7.63,8,NA,NA
4/21/25 20:30,6.35,7.85,8,NA,NA
4/21/25 20:45,6.3,7.98,8,NA,NA
4/21/25 21:00,6.26,7.63,8,NA,NA
4/21/25 21:15,6.26,6.35,8,NA,NA
4/21/25 21:30,6.22,7.12,8,NA,NA
4/21/25 21:45,6.26,6.78,8,NA,NA
4/21/25 22:00,6.22,7.12,8,NA,NA
4/21/25 22:15,6.35,7.68,8,NA,NA
4/21/25 22:30,6.26,8.02,8,NA,NA
4/21/25 22:45,6.43,7.93,8,NA,NA
4/21/25 23:00,6.56,6.69,8,NA,NA
4/21/25 23:15,6.6,6.65,8,NA,NA
4/21/25 23:30,6.78,6.82,8,NA,NA
4/21/25 23:45,6.86,6.86,8,NA,NA
4/22/25 0:00,7.2,7.16,8,NA,NA
4/22/25 0:15,7.12,7.25,8,NA,NA
4/22/25 0:30,7.03,7.16,8,NA,NA
4/22/25 0:45,6.95,7.16,8,NA,NA
4/22/25 1:00,7.16,7.12,8,NA,NA
4/22/25 1:15,6.99,7.16,8,NA,NA
4/22/25 1:30,7.03,7.2,8,NA,NA
4/22/25 1:45,7.2,7.16,8,NA,NA
4/22/25 2:00,7.16,7.42,8,NA,NA
4/22/25 2:15,6.39,7.68,8,NA,NA
4/22/25 2:30,6.39,7.89,8,NA,NA
4/22/25 2:45,6.56,7.5,8,NA,NA
4/22/25 3:00,6.65,7.55,8,NA,NA
4/22/25 3:15,6.78,7.12,8,NA,NA
4/22/25 3:30,6.95,6.86,8,NA,NA
4/22/25 3:45,7.08,6.99,8,NA,NA
4/22/25 4:00,7.38,7.16,8,NA,NA
4/22/25 4:15,7.03,7.25,8,NA,NA
4/22/25 4:30,6.99,7.16,8,NA,NA
4/22/25 4:45,6.99,7.16,8,NA,NA
4/22/25 5:00,6.9,7.08,8,NA,NA
4/22/25 5:15,6.99,7.2,8,NA,NA
4/22/25 5:30,6.73,7.2,8,NA,NA
4/22/25 5:45,7.12,7.2,8,NA,NA
4/22/25 6:00,6.6,7.33,8,NA,NA
4/22/25 6:15,6.17,7.38,8,NA,NA
4/22/25 6:30,6.26,7.2,8,NA,NA
4/22/25 6:45,6.82,6.9,8,NA,NA
4/22/25 7:00,6.65,6.82,8,NA,NA
4/22/25 7:15,6.65,6.82,8,NA,NA
4/22/25 7:30,6.65,7.12,8,NA,NA
4/22/25 7:45,6.78,7.12,8,NA,NA
4/22/25 8:00,6.48,7.12,8,NA,NA
4/22/25 8:15,6.65,7.38,8,NA,NA
4/22/25 8:30,6.9,7.5,8,NA,NA
4/22/25 8:45,6.69,7.46,8,NA,NA
4/22/25 9:00,7.16,7.55,8,NA,NA
4/22/25 9:15,6.99,7.59,8,NA,NA
4/22/25 9:30,6.78,7.59,8,NA,NA
4/22/25 9:45,6.6,7.68,8,NA,NA
4/22/25 10:00,6.56,7.63,8,NA,NA
4/22/25 10:15,6.6,6.9,8,NA,NA
4/22/25 10:30,6.56,6.78,8,NA,NA
4/22/25 10:45,6.39,6.6,8,NA,NA
4/22/25 11:00,6.43,6.69,8,NA,NA
4/22/25 11:15,6.39,6.48,8,NA,NA
4/22/25 11:30,6.43,6.56,8,NA,NA
4/22/25 11:45,6.43,7.42,8,NA,NA
4/22/25 12:00,6.43,7.2,8,NA,NA
4/22/25 12:15,6.43,7.68,8,NA,NA
4/22/25 12:30,6.52,7.81,8,NA,NA
4/22/25 12:45,7.16,7.29,8,NA,NA
4/22/25 13:00,7.2,7.5,8,NA,NA
4/22/25 13:15,7.33,7.42,8,NA,NA
4/22/25 13:30,7.5,7.55,8,NA,NA
4/22/25 13:45,7.16,7.55,8,NA,NA
4/22/25 14:00,6.48,7.5,8,NA,NA
4/22/25 14:15,7.12,7.38,8,NA,NA
4/22/25 14:30,7.46,8.06,8,NA,NA
4/22/25 14:45,8.19,8.28,8,NA,NA
4/22/25 15:00,6.99,8.02,8,NA,NA
4/22/25 15:15,7.38,7.59,8,NA,NA
4/22/25 15:30,7.33,7.76,8,NA,NA
4/22/25 15:45,7.29,7.42,8,NA,NA
4/22/25 16:00,6.99,7.42,8,NA,NA
4/22/25 16:15,6.86,7.38,8,NA,NA
4/22/25 16:30,7.12,7.55,8,NA,NA
4/22/25 16:45,7.33,7.38,8,NA,NA
4/22/25 17:00,7.38,7.63,8,NA,NA
4/22/25 17:15,7.29,7.85,8,NA,NA
4/22/25 17:30,7.12,7.81,8,NA,NA
4/22/25 17:45,7.12,7.68,8,NA,NA
4/22/25 18:00,6.86,7.76,8,NA,NA
4/22/25 18:15,7.03,7.42,8,NA,NA
4/22/25 18:30,6.86,7.59,8,NA,NA
4/22/25 18:45,6.69,7.2,8,NA,NA
4/22/25 19:00,6.65,7.46,8,NA,NA
4/22/25 19:15,6.6,7.38,8,NA,NA
4/22/25 19:30,7.12,7.42,8,NA,NA
4/22/25 19:45,7.16,7.46,8,NA,NA
4/22/25 20:00,7.08,7.5,8,NA,NA
4/22/25 20:15,7.12,7.55,8,NA,NA
4/22/25 20:30,7.29,7.63,8,NA,NA
4/22/25 20:45,7.46,7.85,8,NA,NA
4/22/25 21:00,7.89,7.89,8,NA,NA
4/22/25 21:15,7.93,7.93,8,NA,NA
4/22/25 21:30,7.93,7.93,8,NA,NA
4/22/25 21:45,7.46,7.93,8,NA,NA
4/22/25 22:00,7.33,7.89,8,NA,NA
4/22/25 22:15,6.82,7.76,8,NA,NA
4/22/25 22:30,7.16,7.76,8,NA,NA
4/22/25 22:45,6.82,7.85,8,NA,NA
4/22/25 23:00,6.73,7.85,8,NA,NA
4/22/25 23:15,6.82,7.89,8,NA,NA
4/22/25 23:30,6.56,7.72,8,NA,NA
4/22/25 23:45,6.56,7.93,8,NA,NA
4/23/25 0:00,7.33,7.76,8,NA,NA
4/23/25 0:15,7.08,8.02,8,NA,NA
4/23/25 0:30,7.03,8.11,8,NA,NA
4/23/25 0:45,6.73,8.06,8,NA,NA
4/23/25 1:00,7.25,7.68,8,NA,NA
4/23/25 1:15,7.33,8.02,8,NA,NA
4/23/25 1:30,7.89,7.98,8,NA,NA
4/23/25 1:45,7.81,7.85,8,NA,NA
4/23/25 2:00,6.86,7.81,8,NA,NA
4/23/25 2:15,6.6,7.81,8,NA,NA
4/23/25 2:30,6.82,7.5,8,NA,NA
4/23/25 2:45,6.82,7.59,8,NA,NA
4/23/25 3:00,7.33,7.72,8,NA,NA
4/23/25 3:15,6.82,7.81,8,NA,NA
4/23/25 3:30,7.38,7.68,8,NA,NA
4/23/25 3:45,7.63,7.55,8,NA,NA
4/23/25 4:00,7.63,7.63,8,NA,NA
4/23/25 4:15,7.59,7.68,8,NA,NA
4/23/25 4:30,7.5,7.68,8,NA,NA
4/23/25 4:45,7.42,7.59,8,NA,NA
4/23/25 5:00,7.08,7.38,8,NA,NA
4/23/25 5:15,7.03,7.25,8,NA,NA
4/23/25 5:30,7.03,7.12,8,NA,NA
4/23/25 5:45,7.12,7.38,8,NA,NA
4/23/25 6:00,7.03,7.33,8,NA,NA
4/23/25 6:15,7.2,7.46,8,NA,NA
4/23/25 6:30,7.33,7.5,8,NA,NA
4/23/25 6:45,7.03,7.46,8,NA,NA
4/23/25 7:00,7.16,7.33,8,NA,NA
4/23/25 7:15,7.33,7.46,8,NA,NA
4/23/25 7:30,7.08,7.5,8,NA,NA
4/23/25 7:45,6.78,7.03,8,NA,NA
4/23/25 8:00,7.03,7.2,8,NA,NA
4/23/25 8:15,6.73,7.16,8,NA,NA
4/23/25 8:30,6.86,7.29,8,NA,NA
4/23/25 8:45,6.82,7.2,8,NA,NA
4/23/25 9:00,7.33,7.5,8,NA,NA
4/23/25 9:15,7.68,7.59,8,NA,NA
4/23/25 9:30,7.81,7.72,8,NA,NA
4/23/25 9:45,7.85,7.85,8,NA,NA
4/23/25 10:00,6.95,7.89,8,NA,NA
4/23/25 10:15,6.9,7.72,8,NA,NA
4/23/25 10:30,6.78,7.76,8,NA,NA
4/23/25 10:45,7.08,7.5,8,NA,NA
4/23/25 11:00,7.08,7.2,8,NA,NA
4/23/25 11:15,7.08,7.2,8,NA,NA
4/23/25 11:30,7.12,7.81,8,NA,NA
4/23/25 11:45,7.5,8.23,8,NA,NA
4/23/25 12:00,6.9,8.06,8,NA,NA
4/23/25 12:15,6.78,8.23,8,NA,NA
4/23/25 12:30,6.73,8.49,8,NA,NA
4/23/25 12:45,6.73,8.58,8,NA,NA
4/23/25 13:00,6.69,8.75,8,NA,NA
4/23/25 13:15,6.6,8.66,8,NA,NA
4/23/25 13:30,7.08,7.85,8,NA,NA
4/23/25 13:45,7.38,8.11,8,NA,NA
4/23/25 14:00,6.82,8.45,8,NA,NA
4/23/25 14:15,7.16,7.72,8,NA,NA
4/23/25 14:30,7.33,7.42,8,NA,NA
4/23/25 14:45,6.82,7.25,8,NA,NA
4/23/25 15:00,6.99,8.06,8,NA,NA
4/23/25 15:15,7.29,8.66,8,NA,NA
4/23/25 15:30,7.42,7.59,8,NA,NA
4/23/25 15:45,7.55,7.63,8,NA,NA
4/23/25 16:00,7.85,7.81,8,NA,NA
4/23/25 16:15,7.85,7.89,8,NA,NA
4/23/25 16:30,7.63,7.81,8,NA,NA
4/23/25 16:45,7.63,7.76,8,NA,NA
4/23/25 17:00,7.72,7.81,8,NA,NA
4/23/25 17:15,7.98,7.85,8,NA,NA
4/23/25 17:30,7.98,7.85,8,NA,NA
4/23/25 17:45,7.98,7.85,8,NA,NA
4/23/25 18:00,7.85,7.85,8,NA,NA
4/23/25 18:15,7.76,7.85,8,NA,NA
4/23/25 18:30,7.85,7.98,8,NA,NA
4/23/25 18:45,7.76,8.02,8,NA,NA
4/23/25 19:00,7.81,8.02,8,NA,NA
4/23/25 19:15,7.25,7.76,8,NA,NA
4/23/25 19:30,7.25,8.02,8,NA,NA
4/23/25 19:45,7.08,8.11,8,NA,NA
4/23/25 20:00,7.59,8.11,8,NA,NA
4/23/25 20:15,7.59,7.85,8,NA,NA
4/23/25 20:30,7.59,7.85,8,NA,NA
4/23/25 20:45,7.59,7.89,8,NA,NA
4/23/25 21:00,7.68,7.89,8,NA,NA
4/23/25 21:15,7.81,8.23,8,NA,NA
4/23/25 21:30,7.98,8.32,8,NA,NA
4/23/25 21:45,8.15,8.28,8,NA,NA
4/23/25 22:00,8.11,8.19,8,NA,NA
4/23/25 22:15,7.98,8.28,8,NA,NA
4/23/25 22:30,7.2,8.28,8,NA,NA
4/23/25 22:45,7.29,8.28,8,NA,NA
4/23/25 23:00,7.33,8.36,8,NA,NA
4/23/25 23:15,7.33,8.28,8,NA,NA
4/23/25 23:30,8.11,8.11,8,NA,NA
4/23/25 23:45,8.02,8.23,8,NA,NA
4/24/25 0:00,7.33,8.19,8,8,NA
4/24/25 0:15,7.33,7.68,8,8,NA
4/24/25 0:30,7.12,7.29,8,8,NA
4/24/25 0:45,7.03,7.68,8,8,NA
4/24/25 1:00,7.16,7.68,8,8,NA
4/24/25 1:15,6.99,7.25,8,8,NA
4/24/25 1:30,7.16,7.08,8,8,NA
4/24/25 1:45,7.33,7.46,8,8,NA
4/24/25 2:00,7.46,7.85,8,8,NA
4/24/25 2:15,7.59,7.55,8,8,NA
4/24/25 2:30,7.81,7.93,8,8,NA
4/24/25 2:45,7.76,7.93,8,8,NA
4/24/25 3:00,7.89,7.98,8,8,NA
4/24/25 3:15,7.55,8.28,8,8,NA
4/24/25 3:30,7.25,8.28,8,8,NA
4/24/25 3:45,7.38,8.06,8,8,NA
4/24/25 4:00,7.46,7.55,8,8,NA
4/24/25 4:15,7.55,7.55,8,8,NA
4/24/25 4:30,7.63,7.63,8,8,NA
4/24/25 4:45,7.42,7.55,8,8,NA
4/24/25 5:00,7.63,7.5,8,8,NA
4/24/25 5:15,7.89,7.68,8,8,NA
4/24/25 5:30,7.76,7.68,8,8,NA
4/24/25 5:45,7.63,7.72,8,8,NA
4/24/25 6:00,7.63,7.68,8,8,NA
4/24/25 6:15,7.63,7.59,8,8,NA
4/24/25 6:30,7.59,7.63,8,8,NA
4/24/25 6:45,7.72,7.63,8,8,NA
4/24/25 7:00,7.2,7.72,8,8,NA
4/24/25 7:15,7.68,7.68,8,8,NA
4/24/25 7:30,7.46,7.72,8,8,NA
4/24/25 7:45,6.99,7.72,8,8,NA
4/24/25 8:00,7.5,7.76,8,8,NA
4/24/25 8:15,7.42,7.85,8,8,NA
4/24/25 8:30,7.59,7.81,8,8,NA
4/24/25 8:45,7.2,7.5,8,8,NA
4/24/25 9:00,7.29,7.68,8,8,NA
4/24/25 9:15,7.33,7.85,8,8,NA
4/24/25 9:30,7.59,7.81,8,8,NA
4/24/25 9:45,7.63,8.02,8,8,NA
4/24/25 10:00,7.98,8.11,8,8,NA
4/24/25 10:15,7.59,8.19,8,8,NA
4/24/25 10:30,7.68,8.28,8,8,NA
4/24/25 10:45,8.19,8.53,8,8,NA
4/24/25 11:00,8.36,8.66,8,8,NA
4/24/25 11:15,8.45,8.71,8,8,NA
4/24/25 11:30,7.93,8.62,8,8,NA
4/24/25 11:45,7.85,8.58,8,8,NA
4/24/25 12:00,7.29,8.53,8,8,NA
4/24/25 12:15,7.2,7.63,8,8,NA
4/24/25 12:30,7.2,7.76,8,8,NA
4/24/25 12:45,7.29,8.49,8,8,NA
4/24/25 13:00,7.46,8.71,8,8,NA
4/24/25 13:15,7.38,8.58,8,8,NA
4/24/25 13:30,7.25,8.32,8,8,NA
4/24/25 13:45,7.25,8.36,8,8,NA
4/24/25 14:00,7.25,7.93,8,8,NA
4/24/25 14:15,7.2,8.92,8,8,NA
4/24/25 14:30,7.16,8.19,8,8,NA
4/24/25 14:45,7.16,7.46,8,8,NA
4/24/25 15:00,8.15,8.75,8,8,NA
4/24/25 15:15,8.15,9.35,8,8,NA
4/24/25 15:30,7.81,8.75,8,8,NA
4/24/25 15:45,7.85,8.36,8,8,NA
4/24/25 16:00,8.11,8.28,8,8,NA
4/24/25 16:15,8.28,8.28,8,8,NA
4/24/25 16:30,8.88,8.58,8,8,NA
4/24/25 16:45,8.83,9.14,8,8,NA
4/24/25 17:00,7.59,7.72,8,8,NA
4/24/25 17:15,7.63,7.81,8,8,NA
4/24/25 17:30,8.53,8.45,8,8,NA
4/24/25 17:45,8.02,8.71,8,8,NA
4/24/25 18:00,8.23,8.79,8,8,NA
4/24/25 18:15,8.49,8.79,8,8,NA
4/24/25 18:30,8.45,8.75,8,8,NA
4/24/25 18:45,7.55,7.76,8,8,NA
4/24/25 19:00,7.63,8.36,8,8,NA
4/24/25 19:15,8.36,8.58,8,8,NA
4/24/25 19:30,7.68,8.62,8,8,NA
4/24/25 19:45,7.72,8.58,8,8,NA
4/24/25 20:00,8.28,8.58,8,8,NA
4/24/25 20:15,8.53,8.53,8,8,NA
4/24/25 20:30,8.19,8.49,8,8,NA
4/24/25 20:45,7.98,8.32,8,8,NA
4/24/25 21:00,7.81,8.02,8,8,NA
4/24/25 21:15,7.81,7.89,8,8,NA
4/24/25 21:30,7.93,8.32,8,8,NA
4/24/25 21:45,8.28,8.41,8,8,NA
4/24/25 22:00,8.45,8.41,8,8,NA
4/24/25 22:15,8.41,8.45,8,8,NA
4/24/25 22:30,8.32,8.49,8,8,NA
4/24/25 22:45,8.53,8.45,8,8,NA
4/24/25 23:00,8.53,8.53,8,8,NA
4/24/25 23:15,8.53,8.58,8,8,NA
4/24/25 23:30,8.53,8.49,8,8,NA
4/24/25 23:45,8.19,8.58,8,8,NA
4/25/25 0:00,8.23,8.53,8,8,8
4/25/25 0:15,8.32,8.58,8,8,8
4/25/25 0:30,8.36,8.58,8,8,8
4/25/25 0:45,8.45,8.49,8,8,8
4/25/25 1:00,8.53,8.49,8,8,8
4/25/25 1:15,8.19,8.49,8,8,8
4/25/25 1:30,7.98,8.19,8,8,8
4/25/25 1:45,7.89,8.32,8,8,8
4/25/25 2:00,7.72,7.98,8,8,8
4/25/25 2:15,7.76,7.89,8,8,8
4/25/25 2:30,7.68,7.81,8,8,8
4/25/25 2:45,7.76,7.76,8,8,8
4/25/25 3:00,8.02,7.89,8,8,8
4/25/25 3:15,8.19,8.06,8,8,8
4/25/25 3:30,8.23,8.15,8,8,8
4/25/25 3:45,8.28,8.23,8,8,8
4/25/25 4:00,7.72,8.15,8,8,8
4/25/25 4:15,7.63,7.81,8,8,8
4/25/25 4:30,7.76,7.76,8,8,8
4/25/25 4:45,7.85,7.72,8,8,8
4/25/25 5:00,7.76,7.81,8,8,8
4/25/25 5:15,7.98,7.93,8,8,8
4/25/25 5:30,8.45,8.23,8,8,8
4/25/25 5:45,8.53,8.45,8,8,8
4/25/25 6:00,8.66,8.62,8,8,8
4/25/25 6:15,8.66,8.58,8,8,8
4/25/25 6:30,8.49,8.58,8,8,8
4/25/25 6:45,8.49,8.49,8,8,8
4/25/25 7:00,8.45,8.53,8,8,8
4/25/25 7:15,8.28,8.58,8,8,8
