YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 11 24 02 999  4.2  5.1 99.00 99.00 99.00 999 1021.4  10.0  10.2 999.0 99.0 99.00
2004 11 24 03 999  4.1  4.9 99.00 99.00 99.00 999 1021.0   9.8  10.2 999.0 99.0 99.00
2004 11 24 04 999  3.9  6.2 99.00 99.00 99.00 999 1021.5   9.6  10.1 999.0 99.0 99.00
2004 11 24 05 999  3.0  5.5 99.00 99.00 99.00 999 1021.4   9.4  10.2 999.0 99.0 99.00
2004 11 24 06 999  4.1  5.4 99.00 99.00 99.00 999 1020.8   9.3  10.2 999.0 99.0 99.00
2004 11 24 07 999  3.8  5.9 99.00 99.00 99.00 999 1020.9   9.3  10.1 999.0 99.0 99.00
2004 11 24 08 999  0.0  4.2 99.00 99.00 99.00 999 1021.1   9.1  10.0 999.0 99.0 99.00
2004 11 24 11 999  2.2  3.3 99.00 99.00 99.00 999 1020.7   8.3   9.8 999.0 99.0 99.00
2004 11 24 12 999  2.0  2.9 99.00 99.00 99.00 999 1020.7   8.0   9.7 999.0 99.0 99.00
2004 11 24 13 999  1.1  3.9 99.00 99.00 99.00 999 1020.8   8.8   9.7 999.0 99.0 99.00
2004 11 24 14 999  2.1  3.6 99.00 99.00 99.00 999 1020.2   9.0   9.7 999.0 99.0 99.00
2004 11 24 15 999  3.8  5.6 99.00 99.00 99.00 999 1019.8  10.1   9.9 999.0 99.0 99.00
2004 11 24 16 999  6.0  7.8 99.00 99.00 99.00 999 1018.5  10.5  10.2 999.0 99.0 99.00
2004 11 24 17 999  4.6  7.5 99.00 99.00 99.00 999 1017.5  10.7   9.9 999.0 99.0 99.00
2004 11 24 18 999  4.7  6.3 99.00 99.00 99.00 999 1015.8  10.8  10.1 999.0 99.0 99.00
2004 11 24 19 999  4.7  7.4 99.00 99.00 99.00 999 1014.6  11.3  10.3 999.0 99.0 99.00
2004 11 24 20 999  5.8  9.1 99.00 99.00 99.00 999 1013.2  11.8  10.3 999.0 99.0 99.00
2004 11 24 21 999  5.8  9.4 99.00 99.00 99.00 999 1011.8  11.8  10.3 999.0 99.0 99.00
2004 11 24 22 999  5.9  9.5 99.00 99.00 99.00 999 1010.7  11.8  10.2 999.0 99.0 99.00
2004 11 24 23 999  7.2 10.8 99.00 99.00 99.00 999 1009.2  12.1  10.2 999.0 99.0 99.00
2004 11 25 00 999  8.0 11.5 99.00 99.00 99.00 999 1007.9  12.6  10.2 999.0 99.0 99.00
2004 11 25 01 999  6.0 12.6 99.00 99.00 99.00 999 1006.2  13.1  10.3 999.0 99.0 99.00
2004 11 25 03 999  5.8 10.5 99.00 99.00 99.00 999 1005.4  12.5  10.3 999.0 99.0 99.00
2004 11 25 04 999  6.1  8.1 99.00 99.00 99.00 999 1004.1  12.6  10.3 999.0 99.0 99.00
2004 11 25 05 999  9.8 13.9 99.00 99.00 99.00 999 1002.5  13.9  10.4 999.0 99.0 99.00
2004 11 25 06 999  9.7 13.9 99.00 99.00 99.00 999 1001.0  14.0  10.4 999.0 99.0 99.00
2004 11 25 07 999  9.7 14.5 99.00 99.00 99.00 999 1000.2  13.9  10.4 999.0 99.0 99.00
2004 11 25 08 999  8.3 13.0 99.00 99.00 99.00 999  999.8  13.5  10.4 999.0 99.0 99.00
2004 11 25 09 999 10.1 14.4 99.00 99.00 99.00 999  998.8  13.9  10.4 999.0 99.0 99.00
2004 11 25 10 999  7.0 12.3 99.00 99.00 99.00 999  999.2  13.7  10.4 999.0 99.0 99.00
2004 11 25 11 999  6.1  9.0 99.00 99.00 99.00 999  999.1  13.6  10.5 999.0 99.0 99.00
2004 11 25 12 999  4.3  5.4 99.00 99.00 99.00 999  997.9  12.9  10.7 999.0 99.0 99.00
2004 11 25 13 999  5.8  7.6 99.00 99.00 99.00 999  997.5  12.8  10.7 999.0 99.0 99.00
2004 11 25 14 999  5.1  8.0 99.00 99.00 99.00 999  996.4  13.3  10.7 999.0 99.0 99.00
2004 11 25 15 999  4.9  6.4 99.00 99.00 99.00 999  994.9  13.5  10.7 999.0 99.0 99.00
2004 11 25 16 999  7.8 10.7 99.00 99.00 99.00 999  993.2  13.7  10.8 999.0 99.0 99.00
2004 11 25 17 999  7.6 10.8 99.00 99.00 99.00 999  991.6  13.4  10.9 999.0 99.0 99.00
2004 11 25 18 999  6.7 11.5 99.00 99.00 99.00 999  990.4  12.9  10.9 999.0 99.0 99.00
2004 11 25 19 999  4.4  8.5 99.00 99.00 99.00 999  989.8  12.5  10.9 999.0 99.0 99.00
2004 11 25 20 999  5.9  8.1 99.00 99.00 99.00 999  989.4  12.7  10.9 999.0 99.0 99.00
2004 11 25 21 999  4.8  7.8 99.00 99.00 99.00 999  988.5  12.1  10.5 999.0 99.0 99.00
2004 11 25 22 999  4.9  6.3 99.00 99.00 99.00 999  988.7  11.7  10.5 999.0 99.0 99.00
2004 11 25 23 999 13.1 16.4 99.00 99.00 99.00 999  990.8  11.4  10.6 999.0 99.0 99.00
2004 11 26 00 999  8.8 15.1 99.00 99.00 99.00 999  993.2   7.7  10.5 999.0 99.0 99.00
2004 11 26 01 999  8.5 18.0 99.00 99.00 99.00 999  995.9   6.0  10.9 999.0 99.0 99.00
2004 11 26 02 999  9.4 12.2 99.00 99.00 99.00 999  998.5   4.8  10.6 999.0 99.0 99.00
2004 11 26 03 999 10.6 15.4 99.00 99.00 99.00 999 1000.4   4.5  10.6 999.0 99.0 99.00
2004 11 26 04 999 10.7 14.9 99.00 99.00 99.00 999 1001.8   4.0  10.4 999.0 99.0 99.00
2004 11 26 05 999  9.0 14.8 99.00 99.00 99.00 999 1003.7   3.2  10.3 999.0 99.0 99.00
2004 11 26 06 999  5.2  9.6 99.00 99.00 99.00 999 1005.5   2.5  10.1 999.0 99.0 99.00
2004 11 26 07 999  6.8 11.3 99.00 99.00 99.00 999 1007.1   2.2   9.9 999.0 99.0 99.00
2004 11 26 08 999  6.7 13.1 99.00 99.00 99.00 999 1008.9   1.6   9.8 999.0 99.0 99.00
2004 11 26 09 999  5.7 10.6 99.00 99.00 99.00 999 1009.9   1.2   9.7 999.0 99.0 99.00
2004 11 26 10 999  5.8  8.7 99.00 99.00 99.00 999 1011.4   0.7   9.7 999.0 99.0 99.00
2004 11 26 11 999  4.7  7.5 99.00 99.00 99.00 999 1012.9   0.5   9.4 999.0 99.0 99.00
2004 11 26 12 999  4.6  7.9 99.00 99.00 99.00 999 1014.4   0.5   9.4 999.0 99.0 99.00
2004 11 26 13 999  5.5  6.9 99.00 99.00 99.00 999 1015.7   1.2   8.6 999.0 99.0 99.00
2004 11 26 14 999  4.7  8.3 99.00 99.00 99.00 999 1016.8   2.5   8.5 999.0 99.0 99.00
2004 11 26 15 999  5.0  8.1 99.00 99.00 99.00 999 1017.7   3.2   8.5 999.0 99.0 99.00
2004 11 26 16 999  6.7 11.2 99.00 99.00 99.00 999 1018.1   4.3   9.2 999.0 99.0 99.00
2004 11 26 17 999  7.4 10.0 99.00 99.00 99.00 999 1018.0   4.2   9.4 999.0 99.0 99.00
2004 11 26 18 999  4.3  9.2 99.00 99.00 99.00 999 1018.3   5.5   9.4 999.0 99.0 99.00
2004 11 26 19 999  6.2  9.1 99.00 99.00 99.00 999 1018.9   5.8   9.4 999.0 99.0 99.00
2004 11 26 20 999  5.6  9.0 99.00 99.00 99.00 999 1019.5   5.8   9.1 999.0 99.0 99.00
2004 11 26 21 999  5.1  9.3 99.00 99.00 99.00 999 1020.5   5.0   9.1 999.0 99.0 99.00
2004 11 26 22 999  3.3  5.8 99.00 99.00 99.00 999 1021.4   4.2   9.1 999.0 99.0 99.00
2004 11 26 23 999  2.3  3.2 99.00 99.00 99.00 999 1022.5   4.3   9.2 999.0 99.0 99.00
2004 11 27 00 999  2.6  4.5 99.00 99.00 99.00 999 9999.0   4.1   9.2 999.0 99.0 99.00
2004 11 27 01 999  2.0  4.3 99.00 99.00 99.00 999 9999.0   4.1   8.9 999.0 99.0 99.00
2004 11 27 02 999  2.0  4.3 99.00 99.00 99.00 999 9999.0   3.9   8.6 999.0 99.0 99.00
2004 11 27 03 999  2.8  3.7 99.00 99.00 99.00 999 9999.0   4.1   8.6 999.0 99.0 99.00
2004 11 27 04 999  2.0  4.0 99.00 99.00 99.00 999 9999.0   3.9   8.8 999.0 99.0 99.00
2004 11 27 05 999  2.7  3.9 99.00 99.00 99.00 999 9999.0   3.5   8.8 999.0 99.0 99.00
2004 11 27 06 999  2.5  4.5 99.00 99.00 99.00 999 9999.0   3.4   8.7 999.0 99.0 99.00
2004 11 27 07 999  2.8  4.1 99.00 99.00 99.00 999 9999.0   3.6   9.0 999.0 99.0 99.00
2004 11 27 08 999  0.6  4.4 99.00 99.00 99.00 999 9999.0   3.6   8.6 999.0 99.0 99.00
2004 11 27 09 999  1.7  3.0 99.00 99.00 99.00 999 9999.0   3.8   9.1 999.0 99.0 99.00
2004 11 27 10 999  0.0  2.4 99.00 99.00 99.00 999 9999.0   1.5   9.1 999.0 99.0 99.00
2004 11 27 11 999  0.0 99.0 99.00 99.00 99.00 999 9999.0   1.2   9.2 999.0 99.0 99.00
2004 11 27 12 999  0.0  0.9 99.00 99.00 99.00 999 9999.0   1.8   9.0 999.0 99.0 99.00
2004 11 27 13 999  1.6  3.0 99.00 99.00 99.00 999 9999.0   5.6   8.8 999.0 99.0 99.00
2004 11 27 14 999  1.3  3.3 99.00 99.00 99.00 999 9999.0   8.0   8.3 999.0 99.0 99.00
2004 11 27 15 999  4.7  6.1 99.00 99.00 99.00 999 9999.0   8.2   8.4 999.0 99.0 99.00
2004 11 27 16 999  5.9  6.9 99.00 99.00 99.00 999 9999.0   8.5   8.5 999.0 99.0 99.00
2004 11 27 17 999  4.9  7.4 99.00 99.00 99.00 999 9999.0   8.4   8.6 999.0 99.0 99.00
2004 11 27 18 999  5.0  7.9 99.00 99.00 99.00 999 9999.0   8.6   8.7 999.0 99.0 99.00
2004 11 27 19 999  5.8  8.3 99.00 99.00 99.00 999 9999.0   8.7   8.7 999.0 99.0 99.00
2004 11 27 20 999  5.6  9.5 99.00 99.00 99.00 999 9999.0   8.7   8.7 999.0 99.0 99.00
2004 11 27 21 999  4.2  8.2 99.00 99.00 99.00 999 9999.0   8.4   8.7 999.0 99.0 99.00
2004 11 27 22 999  4.8  8.4 99.00 99.00 99.00 999 9999.0   8.2   9.3 999.0 99.0 99.00
2004 11 27 23 999  5.3  7.9 99.00 99.00 99.00 999 1030.3   8.4   9.4 999.0 99.0 99.00
2004 11 28 00 999  6.7 10.3 99.00 99.00 99.00 999 1029.6   8.4   9.5 999.0 99.0 99.00
2004 11 28 01 999  7.1 11.2 99.00 99.00 99.00 999 1029.6   8.6   9.1 999.0 99.0 99.00
2004 11 28 02 999  6.9 11.3 99.00 99.00 99.00 999 1028.9   8.6   8.9 999.0 99.0 99.00
2004 11 28 03 999  6.7 11.0 99.00 99.00 99.00 999 1028.6   8.5   9.0 999.0 99.0 99.00
2004 11 28 04 999  7.6 12.9 99.00 99.00 99.00 999 1028.3   8.6   9.0 999.0 99.0 99.00
2004 11 28 05 999  8.1 11.8 99.00 99.00 99.00 999 1026.5   8.4   9.2 999.0 99.0 99.00
2004 11 28 06 999  7.9 12.2 99.00 99.00 99.00 999 1025.9   8.3   9.1 999.0 99.0 99.00
2004 11 28 07 999  6.5 11.2 99.00 99.00 99.00 999 1025.4   8.5   9.0 999.0 99.0 99.00
2004 11 28 09 999  6.6 11.1 99.00 99.00 99.00 999 1023.2   9.2   8.8 999.0 99.0 99.00
2004 11 28 10 999  6.9 11.4 99.00 99.00 99.00 999 1022.7   9.8   8.8 999.0 99.0 99.00
2004 11 28 11 999  6.8 10.6 99.00 99.00 99.00 999 1021.3  10.1   8.8 999.0 99.0 99.00
2004 11 28 12 999  8.1 13.6 99.00 99.00 99.00 999 1019.9  10.3   9.5 999.0 99.0 99.00
2004 11 28 13 999  8.6 13.4 99.00 99.00 99.00 999 1019.6  10.4   9.4 999.0 99.0 99.00
2004 11 28 14 999  9.8 12.8 99.00 99.00 99.00 999 1019.1  10.5   9.3 999.0 99.0 99.00
2004 11 28 15 999  8.2 11.2 99.00 99.00 99.00 999 1017.9  10.9   9.2 999.0 99.0 99.00
2004 11 28 16 999  9.0 13.2 99.00 99.00 99.00 999 1015.8  11.0   9.3 999.0 99.0 99.00
2004 11 28 17 999 10.4 16.0 99.00 99.00 99.00 999 1013.7  11.6   9.3 999.0 99.0 99.00
2004 11 28 18 999  9.8 14.1 99.00 99.00 99.00 999 1012.1  11.6   9.3 999.0 99.0 99.00
2004 11 28 19 999 10.0 12.6 99.00 99.00 99.00 999 1011.5  11.7   9.6 999.0 99.0 99.00
2004 11 28 20 999  8.5 14.0 99.00 99.00 99.00 999 1011.2  11.8   9.7 999.0 99.0 99.00
2004 11 28 21 999 10.4 15.9 99.00 99.00 99.00 999 1009.9  11.7   9.7 999.0 99.0 99.00
2004 11 28 22 999 10.0 16.0 99.00 99.00 99.00 999 1010.0  12.4   9.7 999.0 99.0 99.00
2004 11 28 23 999  6.6 11.8 99.00 99.00 99.00 999 1008.8  12.6   9.8 999.0 99.0 99.00
2004 11 29 00 999  8.1 12.2 99.00 99.00 99.00 999 1008.3  12.4   9.7 999.0 99.0 99.00
2004 11 29 01 999  1.2 11.5 99.00 99.00 99.00 999 1008.8  12.3   9.9 999.0 99.0 99.00
2004 11 29 02 999  2.2  3.4 99.00 99.00 99.00 999 1009.1  12.9   9.8 999.0 99.0 99.00
2004 11 29 03 999  6.5 16.1 99.00 99.00 99.00 999 1010.3  10.8   9.9 999.0 99.0 99.00
2004 11 29 04 999  8.4 13.1 99.00 99.00 99.00 999 1012.0   9.7   9.9 999.0 99.0 99.00
2004 11 29 05 999  8.2 17.0 99.00 99.00 99.00 999 1013.6   8.5   9.9 999.0 99.0 99.00
2004 11 29 06 999  6.4 10.4 99.00 99.00 99.00 999 1014.0   7.7   9.9 999.0 99.0 99.00
2004 11 29 07 999  7.1 13.5 99.00 99.00 99.00 999 1015.2   7.3   9.9 999.0 99.0 99.00
2004 11 29 08 999  5.6  9.0 99.00 99.00 99.00 999 1016.3   7.2   9.8 999.0 99.0 99.00
2004 11 29 09 999  4.0 11.8 99.00 99.00 99.00 999 1017.8   6.6   9.8 999.0 99.0 99.00
2004 11 29 10 999  3.0  5.7 99.00 99.00 99.00 999 1019.4   6.2   9.7 999.0 99.0 99.00
2004 11 29 11 999  4.6  5.7 99.00 99.00 99.00 999 1020.3   5.5   9.5 999.0 99.0 99.00
2004 11 29 12 999  3.4  6.1 99.00 99.00 99.00 999 1021.1   5.1   9.4 999.0 99.0 99.00
2004 11 29 13 999  4.6  6.2 99.00 99.00 99.00 999 1022.1   6.6   9.5 999.0 99.0 99.00
2004 11 29 14 999  3.9  6.6 99.00 99.00 99.00 999 1023.1   8.2   9.5 999.0 99.0 99.00
2004 11 29 15 999  5.3  7.8 99.00 99.00 99.00 999 1023.0   8.6   9.8 999.0 99.0 99.00
2004 11 29 16 999  5.6  8.8 99.00 99.00 99.00 999 1022.4   8.6   9.3 999.0 99.0 99.00
2004 11 29 17 999  3.2  7.0 99.00 99.00 99.00 999 1022.3   9.3   9.8 999.0 99.0 99.00
2004 11 29 18 999  4.7  6.6 99.00 99.00 99.00 999 1022.2   9.6   9.7 999.0 99.0 99.00
2004 11 29 19 999  3.5  6.4 99.00 99.00 99.00 999 1022.3  10.1   9.7 999.0 99.0 99.00
2004 11 29 20 999  3.9  6.0 99.00 99.00 99.00 999 1022.2  10.2   9.7 999.0 99.0 99.00
2004 11 29 21 999  2.3  3.4 99.00 99.00 99.00 999 1023.3   9.6   9.7 999.0 99.0 99.00
2004 11 29 22 999  0.0  1.3 99.00 99.00 99.00 999 1023.0   8.6   9.7 999.0 99.0 99.00
2004 11 29 23 999  0.0 99.0 99.00 99.00 99.00 999 1023.4   6.5   9.7 999.0 99.0 99.00
2004 11 30 00 999  3.1  4.9 99.00 99.00 99.00 999 1024.2   8.1   9.7 999.0 99.0 99.00
2004 11 30 01 999  3.0  4.9 99.00 99.00 99.00 999 1024.6   7.5   9.6 999.0 99.0 99.00
2004 11 30 02 999  2.3  3.8 99.00 99.00 99.00 999 1025.0   6.4   9.6 999.0 99.0 99.00
2004 11 30 03 999  2.1  3.6 99.00 99.00 99.00 999 1024.7   5.5   9.5 999.0 99.0 99.00
2004 11 30 04 999  2.5  4.3 99.00 99.00 99.00 999 1025.0   5.3   9.1 999.0 99.0 99.00
2004 11 30 05 999  3.8  5.2 99.00 99.00 99.00 999 1024.5   4.8   8.9 999.0 99.0 99.00
2004 11 30 06 999  3.6  4.7 99.00 99.00 99.00 999 1024.5   4.4   9.8 999.0 99.0 99.00
2004 11 30 07 999  3.4  5.1 99.00 99.00 99.00 999 1024.8   4.2   9.7 999.0 99.0 99.00
2004 11 30 08 999  2.4  4.5 99.00 99.00 99.00 999 1024.4   4.0   9.6 999.0 99.0 99.00
2004 11 30 09 999  3.6  5.2 99.00 99.00 99.00 999 1025.1   3.6   9.5 999.0 99.0 99.00
2004 11 30 10 999  4.2  6.3 99.00 99.00 99.00 999 1025.5   3.3   9.5 999.0 99.0 99.00
2004 11 30 11 999  2.6  5.6 99.00 99.00 99.00 999 1025.8   3.3   9.4 999.0 99.0 99.00
2004 11 30 12 999  1.1  4.0 99.00 99.00 99.00 999 1026.5   3.5   9.3 999.0 99.0 99.00
2004 11 30 13 999  2.8  4.9 99.00 99.00 99.00 999 1026.4   3.7   9.3 999.0 99.0 99.00
2004 11 30 14 999  0.0 99.0 99.00 99.00 99.00 999 1026.4   5.9   9.1 999.0 99.0 99.00
2004 11 30 15 999  0.0 99.0 99.00 99.00 99.00 999 1026.4   8.2   9.2 999.0 99.0 99.00
2004 11 30 16 999  2.2  3.3 99.00 99.00 99.00 999 1026.0   7.1   9.0 999.0 99.0 99.00
2004 11 30 17 999  3.9  4.9 99.00 99.00 99.00 999 1025.2   8.0   8.9 999.0 99.0 99.00
2004 11 30 18 999  3.0  4.6 99.00 99.00 99.00 999 1024.2   8.3   9.1 999.0 99.0 99.00
2004 11 30 19 999  3.0  4.1 99.00 99.00 99.00 999 1024.1   8.6   9.1 999.0 99.0 99.00
2004 11 30 20 999  2.3  3.1 99.00 99.00 99.00 999 1024.0   8.6   9.3 999.0 99.0 99.00
2004 11 30 21 999  2.3  2.9 99.00 99.00 99.00 999 1023.8   8.5   9.1 999.0 99.0 99.00
2004 11 30 22 999  3.4  4.1 99.00 99.00 99.00 999 1024.2   8.4   9.2 999.0 99.0 99.00
2004 11 30 23 999  1.3  2.7 99.00 99.00 99.00 999 1024.2   8.1   9.2 999.0 99.0 99.00
2004 12 01 00 999  1.7  3.6 99.00 99.00 99.00 999 1024.0   8.1   9.1 999.0 99.0 99.00
2004 12 01 01 999  1.0  2.2 99.00 99.00 99.00 999 1023.7   8.1   9.2 999.0 99.0 99.00
2004 12 01 02 999  0.0 99.0 99.00 99.00 99.00 999 1023.7   7.8   9.2 999.0 99.0 99.00
2004 12 01 03 999  3.1  3.7 99.00 99.00 99.00 999 1023.0   8.4   9.2 999.0 99.0 99.00
2004 12 01 04 999  4.6  6.4 99.00 99.00 99.00 999 1022.6   9.0   9.0 999.0 99.0 99.00
2004 12 01 05 999  4.5  5.8 99.00 99.00 99.00 999 1022.1   9.1   9.0 999.0 99.0 99.00
2004 12 01 06 999  5.9  7.6 99.00 99.00 99.00 999 1020.0   9.1   9.0 999.0 99.0 99.00
2004 12 01 07 999  5.3  6.5 99.00 99.00 99.00 999 1017.9   9.0   9.0 999.0 99.0 99.00
2004 12 01 08 999  4.5  6.6 99.00 99.00 99.00 999 1017.8   9.4   9.1 999.0 99.0 99.00
2004 12 01 09 999  5.7  7.0 99.00 99.00 99.00 999 1016.4   9.6   9.1 999.0 99.0 99.00
2004 12 01 10 999  6.7  8.4 99.00 99.00 99.00 999 1015.5  10.0   9.1 999.0 99.0 99.00
2004 12 01 11 999  7.5 10.2 99.00 99.00 99.00 999 1013.0  10.4   9.0 999.0 99.0 99.00
2004 12 01 12 999  7.1 11.0 99.00 99.00 99.00 999 1011.4  10.5   9.0 999.0 99.0 99.00
2004 12 01 13 999  8.4 11.3 99.00 99.00 99.00 999 1009.2  10.8   9.0 999.0 99.0 99.00
2004 12 01 14 999 11.0 15.5 99.00 99.00 99.00 999 1006.3  11.6   9.1 999.0 99.0 99.00
2004 12 01 15 999 12.0 16.5 99.00 99.00 99.00 999 1002.8  12.5   9.1 999.0 99.0 99.00
2004 12 01 16 999 11.4 17.8 99.00 99.00 99.00 999 1001.6  12.5   9.3 999.0 99.0 99.00
2004 12 01 17 999 14.8 18.3 99.00 99.00 99.00 999  997.7  12.8   9.3 999.0 99.0 99.00
2004 12 01 18 999 13.4 20.3 99.00 99.00 99.00 999  994.8  13.2   9.4 999.0 99.0 99.00
2004 12 01 19 999 11.5 21.6 99.00 99.00 99.00 999  994.1  13.2   9.4 999.0 99.0 99.00
2004 12 01 20 999 11.4 15.5 99.00 99.00 99.00 999  995.5  12.8   9.6 999.0 99.0 99.00
2004 12 01 21 999  7.3 10.4 99.00 99.00 99.00 999  996.6  11.3   9.7 999.0 99.0 99.00
2004 12 01 22 999  9.0 15.0 99.00 99.00 99.00 999  997.3  11.3   9.6 999.0 99.0 99.00
2004 12 01 23 999  7.9 11.8 99.00 99.00 99.00 999  999.1  10.4   9.6 999.0 99.0 99.00
2004 12 02 00 999  6.4 12.7 99.00 99.00 99.00 999 1000.9   9.9   9.4 999.0 99.0 99.00
2004 12 02 01 999 12.4 16.9 99.00 99.00 99.00 999 1002.8   9.3   9.5 999.0 99.0 99.00
2004 12 02 02 999  8.8 15.3 99.00 99.00 99.00 999 1004.6   8.5   9.4 999.0 99.0 99.00
2004 12 02 03 999 12.2 16.6 99.00 99.00 99.00 999 1006.3   8.1   9.3 999.0 99.0 99.00
2004 12 02 04 999 11.0 16.5 99.00 99.00 99.00 999 1007.9   7.7   9.2 999.0 99.0 99.00
2004 12 02 05 999  7.5 10.9 99.00 99.00 99.00 999 1009.5 999.0 999.0 999.0 99.0 99.00
2004 12 02 06 999  8.2 14.2 99.00 99.00 99.00 999 1010.7   6.5   9.1 999.0 99.0 99.00
2004 12 02 07 999  4.9 10.2 99.00 99.00 99.00 999 1011.9   6.1   9.1 999.0 99.0 99.00
2004 12 02 08 999  5.7  9.8 99.00 99.00 99.00 999 1012.8   6.1   9.0 999.0 99.0 99.00
2004 12 02 09 999  5.5  8.5 99.00 99.00 99.00 999 1013.4   6.3   8.9 999.0 99.0 99.00
2004 12 02 10 999  5.2  7.4 99.00 99.00 99.00 999 1014.1   5.1   8.9 999.0 99.0 99.00
2004 12 02 11 999  5.6  6.7 99.00 99.00 99.00 999 1014.9   4.6   8.9 999.0 99.0 99.00
2004 12 02 12 999  4.5  6.3 99.00 99.00 99.00 999 1015.3   4.6   8.8 999.0 99.0 99.00
2004 12 02 13 999  4.0  6.0 99.00 99.00 99.00 999 1016.0   5.7   8.6 999.0 99.0 99.00
2004 12 02 14 999  5.9  7.7 99.00 99.00 99.00 999 1016.4   6.7   8.5 999.0 99.0 99.00
2004 12 02 15 999  6.7  9.5 99.00 99.00 99.00 999 1017.0   7.7   8.5 999.0 99.0 99.00
2004 12 02 16 999  5.2  6.7 99.00 99.00 99.00 999 1016.4   8.4   8.4 999.0 99.0 99.00
2004 12 02 17 999  4.8  9.7 99.00 99.00 99.00 999 1015.8   8.3   8.3 999.0 99.0 99.00
2004 12 02 18 999  4.6  8.0 99.00 99.00 99.00 999 1015.3   8.8   8.7 999.0 99.0 99.00
2004 12 02 19 999  3.9  7.4 99.00 99.00 99.00 999 1015.4   8.4   8.6 999.0 99.0 99.00
2004 12 02 20 999  4.3  5.5 99.00 99.00 99.00 999 1015.4   8.6   8.6 999.0 99.0 99.00
2004 12 02 21 999  2.8  5.9 99.00 99.00 99.00 999 1015.5   7.5   8.8 999.0 99.0 99.00
2004 12 02 22 999  3.1  3.9 99.00 99.00 99.00 999 1015.5   6.8   8.7 999.0 99.0 99.00
2004 12 02 23 999  3.4  5.3 99.00 99.00 99.00 999 1015.8   6.2   8.7 999.0 99.0 99.00
2004 12 03 00 999  3.6  4.7 99.00 99.00 99.00 999 1016.0   5.9   8.7 999.0 99.0 99.00
2004 12 03 01 999  0.2  2.7 99.00 99.00 99.00 999 1015.5   5.4   8.7 999.0 99.0 99.00
2004 12 03 02 999  1.1  3.2 99.00 99.00 99.00 999 1015.3   5.1   8.9 999.0 99.0 99.00
2004 12 03 03 999  1.2  2.9 99.00 99.00 99.00 999 1015.1   5.0   8.9 999.0 99.0 99.00
2004 12 03 04 999  3.1  4.1 99.00 99.00 99.00 999 1014.7   4.9   8.7 999.0 99.0 99.00
2004 12 03 05 999  1.9  4.2 99.00 99.00 99.00 999 1013.8   5.3   8.3 999.0 99.0 99.00
2004 12 03 06 999  0.1  3.1 99.00 99.00 99.00 999 1012.8   4.7   8.2 999.0 99.0 99.00
2004 12 03 07 999  0.0 99.0 99.00 99.00 99.00 999 1012.2   3.1   8.3 999.0 99.0 99.00
2004 12 03 08 999  0.0  1.2 99.00 99.00 99.00 999 1011.6   2.2   8.8 999.0 99.0 99.00
2004 12 03 09 999  0.0 99.0 99.00 99.00 99.00 999 1010.7   1.6   9.1 999.0 99.0 99.00
2004 12 03 10 999  0.0 99.0 99.00 99.00 99.00 999 1010.2   1.6   9.1 999.0 99.0 99.00
2004 12 03 11 999  0.0 99.0 99.00 99.00 99.00 999 1009.6   2.0   9.1 999.0 99.0 99.00
2004 12 03 12 999  0.0 99.0 99.00 99.00 99.00 999 1009.1   3.2   9.1 999.0 99.0 99.00
2004 12 03 13 999  0.0  1.3 99.00 99.00 99.00 999 1008.1   4.4   9.1 999.0 99.0 99.00
2004 12 03 14 999  1.5  6.4 99.00 99.00 99.00 999 1009.2   3.2   9.1 999.0 99.0 99.00
2004 12 03 15 999  0.2  6.9 99.00 99.00 99.00 999 1008.3   3.3   9.0 999.0 99.0 99.00
2004 12 03 16 999  1.1  3.3 99.00 99.00 99.00 999 1007.2   4.9   9.1 999.0 99.0 99.00
2004 12 03 17 999  4.6  7.1 99.00 99.00 99.00 999 1006.1   8.1   9.0 999.0 99.0 99.00
2004 12 03 18 999  5.4  7.1 99.00 99.00 99.00 999 1005.7   8.8   8.7 999.0 99.0 99.00
2004 12 03 19 999  6.2  9.4 99.00 99.00 99.00 999 1005.9   8.3   8.7 999.0 99.0 99.00
2004 12 03 20 999  4.9 10.4 99.00 99.00 99.00 999 1007.1   8.1   9.2 999.0 99.0 99.00
2004 12 03 21 999  6.6 10.3 99.00 99.00 99.00 999 1008.3   6.9   9.0 999.0 99.0 99.00
2004 12 03 22 999  7.9 10.2 99.00 99.00 99.00 999 1009.9   6.0   8.8 999.0 99.0 99.00
2004 12 03 23 999  3.9  5.6 99.00 99.00 99.00 999 1011.0   4.7   8.8 999.0 99.0 99.00
2004 12 04 00 999  4.3  6.5 99.00 99.00 99.00 999 1011.9   4.3   8.6 999.0 99.0 99.00
2004 12 04 01 999  4.7  9.4 99.00 99.00 99.00 999 1013.0   4.0   8.8 999.0 99.0 99.00
2004 12 04 02 999  5.3  8.6 99.00 99.00 99.00 999 1014.0   3.5   8.7 999.0 99.0 99.00
2004 12 04 03 999  5.0  7.5 99.00 99.00 99.00 999 1014.5   2.7   8.7 999.0 99.0 99.00
2004 12 04 05 999  5.2  8.3 99.00 99.00 99.00 999 1015.2   1.1   8.4 999.0 99.0 99.00
2004 12 04 06 999  3.3  4.5 99.00 99.00 99.00 999 1015.7   0.9   7.9 999.0 99.0 99.00
